select state, p_date, avg(value) as value from payments group by state, p_date order by state, p_date;
+-------+------------+--------------------------+
| state | p_date     | value                    |
+=======+============+==========================+
| AC    | 2011-01-01 |       106.70903759626565 |
| AC    | 2011-02-01 |        107.1379316230563 |
| AC    | 2011-03-01 |       107.25444575411264 |
| AC    | 2011-04-01 |       128.89448551278787 |
| AC    | 2011-05-01 |       129.11649377416666 |
| AC    | 2011-06-01 |       129.30547029534137 |
| AC    | 2011-07-01 |        129.3344585379159 |
| AC    | 2011-08-01 |       131.98323230174768 |
| AC    | 2011-09-01 |        141.2308437725743 |
| AC    | 2011-10-01 |        141.5263606196653 |
| AC    | 2011-11-01 |       142.23969698582508 |
| AC    | 2011-12-01 |       142.93684247938586 |
| AC    | 2012-01-01 |       138.58760448448305 |
| AC    | 2012-02-01 |        139.5402773252236 |
| AC    | 2012-03-01 |       136.26404203359726 |
| AC    | 2012-04-01 |       139.67690160502443 |
| AC    | 2012-05-01 |       141.32362041166127 |
| AC    | 2012-06-01 |       141.85746388443013 |
| AC    | 2012-07-01 |       143.24951610321187 |
| AC    | 2012-08-01 |       143.08426934097415 |
| AC    | 2012-09-01 |       143.43679424402916 |
| AC    | 2012-10-01 |       177.07531667237254 |
| AC    | 2012-11-01 |       177.46959977292082 |
| AC    | 2012-12-01 |       190.62501957071606 |
| AC    | 2013-01-01 |       190.83442363760315 |
| AC    | 2013-02-01 |       195.37226817394904 |
| AC    | 2013-03-01 |        197.6950808811351 |
| AC    | 2013-04-01 |       198.98902294441737 |
| AC    | 2013-05-01 |       202.43002428026364 |
| AC    | 2013-06-01 |        202.9682340446075 |
| AC    | 2013-07-01 |        204.5476993968964 |
| AC    | 2013-08-01 |       205.57013006307318 |
| AC    | 2013-09-01 |       204.94772970085475 |
| AC    | 2013-10-01 |       205.36136197379793 |
| AC    | 2013-11-01 |       206.23385339376205 |
| AC    | 2013-12-01 |        204.4840302930523 |
| AC    | 2014-01-01 |       203.24293514583678 |
| AC    | 2014-02-01 |        203.2315222956184 |
| AC    | 2014-03-01 |       205.10341167551178 |
| AC    | 2014-04-01 |       203.94234944720358 |
| AC    | 2014-05-01 |       205.84442366499033 |
| AC    | 2014-06-01 |       231.61764485701454 |
| AC    | 2014-07-01 |       232.21217331073973 |
| AC    | 2014-08-01 |        234.3518555894745 |
| AC    | 2014-09-01 |       234.85160900590247 |
| AC    | 2014-10-01 |        235.9326785556075 |
| AC    | 2014-11-01 |       236.23081892456779 |
| AC    | 2014-12-01 |       236.94013238974932 |
| AC    | 2015-01-01 |        235.8045956559867 |
| AC    | 2015-02-01 |        236.2896539476355 |
| AC    | 2015-03-01 |       236.87588729032018 |
| AC    | 2015-04-01 |       237.97945690065475 |
| AC    | 2015-05-01 |       238.76315992590312 |
| AC    | 2015-06-01 |        239.5194307537482 |
| AC    | 2015-07-01 |       239.31260081295568 |
| AC    | 2015-08-01 |       237.90889362526644 |
| AC    | 2015-09-01 |       232.42912846322514 |
| AC    | 2015-10-01 |       231.13644607843133 |
| AC    | 2015-11-01 |       230.95132858793275 |
| AC    | 2015-12-01 |       231.02751874312963 |
| AC    | 2016-01-01 |       228.19337848006015 |
| AC    | 2016-02-01 |       228.59855490292253 |
| AC    | 2016-03-01 |       229.03467495197205 |
| AC    | 2016-04-01 |       229.74365533093652 |
| AC    | 2016-05-01 |       231.12313658519233 |
| AC    | 2016-06-01 |       232.38176434915994 |
| AC    | 2016-07-01 |       259.43443039170546 |
| AC    | 2016-08-01 |        259.4848578272109 |
| AC    | 2016-09-01 |        259.0934518285864 |
| AC    | 2016-10-01 |       260.06079417745906 |
| AC    | 2016-11-01 |       261.93235258796693 |
| AC    | 2016-12-01 |       259.82473181856574 |
| AC    | 2017-01-01 |        255.8850029568302 |
| AC    | 2017-02-01 |       256.80270761296384 |
| AL    | 2011-01-01 |        97.49318007441666 |
| AL    | 2011-02-01 |        97.67562978653282 |
| AL    | 2011-03-01 |        97.73028686236238 |
| AL    | 2011-04-01 |        115.1364900188136 |
| AL    | 2011-05-01 |       115.47282472753264 |
| AL    | 2011-06-01 |       115.65174272624508 |
| AL    | 2011-07-01 |       115.90340155210438 |
| AL    | 2011-08-01 |       118.37380024445356 |
| AL    | 2011-09-01 |       122.07979085290715 |
| AL    | 2011-10-01 |       122.09104741067353 |
| AL    | 2011-11-01 |        122.1229195885652 |
| AL    | 2011-12-01 |       122.27841848627625 |
| AL    | 2012-01-01 |       119.10492973887483 |
| AL    | 2012-02-01 |       119.58122918929871 |
| AL    | 2012-03-01 |       120.27312500737841 |
| AL    | 2012-04-01 |       122.47243516802918 |
| AL    | 2012-05-01 |       122.76531679129214 |
| AL    | 2012-06-01 |       123.28553341587049 |
| AL    | 2012-07-01 |       124.29931187321333 |
| AL    | 2012-08-01 |       124.29716182863844 |
| AL    | 2012-09-01 |       124.95765430068799 |
| AL    | 2012-10-01 |        139.5253617577927 |
| AL    | 2012-11-01 |       139.71815883953437 |
| AL    | 2012-12-01 |       148.57042668530963 |
| AL    | 2013-01-01 |       146.30729303034886 |
| AL    | 2013-02-01 |       149.35802573316548 |
| AL    | 2013-03-01 |       154.09758934799072 |
| AL    | 2013-04-01 |         154.600135108509 |
| AL    | 2013-05-01 |       155.87118483055707 |
| AL    | 2013-06-01 |        155.8762034925018 |
| AL    | 2013-07-01 |          155.85396025878 |
| AL    | 2013-08-01 |       155.46941055282116 |
| AL    | 2013-09-01 |       154.62342815436799 |
| AL    | 2013-10-01 |       154.95251443450692 |
| AL    | 2013-11-01 |        155.0799200343232 |
| AL    | 2013-12-01 |       154.97648725404486 |
| AL    | 2014-01-01 |       153.30192917127025 |
| AL    | 2014-02-01 |          153.42955963888 |
| AL    | 2014-03-01 |       152.94153811507718 |
| AL    | 2014-04-01 |        151.9392830427012 |
| AL    | 2014-05-01 |       152.35341902196765 |
| AL    | 2014-06-01 |       171.09810045765306 |
| AL    | 2014-07-01 |       170.40217506748672 |
| AL    | 2014-08-01 |       170.93396139860144 |
| AL    | 2014-09-01 |       171.13405230894614 |
| AL    | 2014-10-01 |        171.5617863097652 |
| AL    | 2014-11-01 |        171.7576609216809 |
| AL    | 2014-12-01 |       171.99208761693902 |
| AL    | 2015-01-01 |        170.5329574509636 |
| AL    | 2015-02-01 |       170.69278262866064 |
| AL    | 2015-03-01 |       170.78856118565363 |
| AL    | 2015-04-01 |       171.26078944974563 |
| AL    | 2015-05-01 |        171.2328854632226 |
| AL    | 2015-06-01 |       171.43162172911335 |
| AL    | 2015-07-01 |       171.08527564057317 |
| AL    | 2015-08-01 |       170.29504479527725 |
| AL    | 2015-09-01 |        169.0871100981419 |
| AL    | 2015-10-01 |       168.04994246423553 |
| AL    | 2015-11-01 |       167.28957003920974 |
| AL    | 2015-12-01 |       167.12387545392065 |
| AL    | 2016-01-01 |        165.7506955472886 |
| AL    | 2016-02-01 |       165.30551021148486 |
| AL    | 2016-03-01 |       165.84956429139237 |
| AL    | 2016-04-01 |       166.36412412522387 |
| AL    | 2016-05-01 |       166.77977451469525 |
| AL    | 2016-06-01 |       167.18153947799786 |
| AL    | 2016-07-01 |       187.72394898086776 |
| AL    | 2016-08-01 |       187.96646089145918 |
| AL    | 2016-09-01 |       187.10570132429993 |
| AL    | 2016-10-01 |       187.19643760503214 |
| AL    | 2016-11-01 |       188.56822098788513 |
| AL    | 2016-12-01 |        186.6821804592692 |
| AL    | 2017-01-01 |        184.2729231064509 |
| AL    | 2017-02-01 |       184.62821736896845 |
| AM    | 2011-01-01 |        106.5682948128716 |
| AM    | 2011-02-01 |       106.79692199014463 |
| AM    | 2011-03-01 |       106.91971179120321 |
| AM    | 2011-04-01 |       128.27791461975457 |
| AM    | 2011-05-01 |       128.68092360515018 |
| AM    | 2011-06-01 |       129.04738340960824 |
| AM    | 2011-07-01 |        129.2345049397553 |
| AM    | 2011-08-01 |        132.7229818000843 |
| AM    | 2011-09-01 |       139.40522704053973 |
| AM    | 2011-10-01 |        139.2114268225259 |
| AM    | 2011-11-01 |       139.34515152307833 |
| AM    | 2011-12-01 |        139.5988577379306 |
| AM    | 2012-01-01 |       135.39720427657818 |
| AM    | 2012-02-01 |        135.5145599616443 |
| AM    | 2012-03-01 |         135.606901375612 |
| AM    | 2012-04-01 |       137.66532424074518 |
| AM    | 2012-05-01 |        138.4487444516869 |
| AM    | 2012-06-01 |       139.01135413526117 |
| AM    | 2012-07-01 |       139.87212769420202 |
| AM    | 2012-08-01 |        139.8030305777681 |
| AM    | 2012-09-01 |        140.5954922750313 |
| AM    | 2012-10-01 |       162.28239147245685 |
| AM    | 2012-11-01 |       162.59714348707203 |
| AM    | 2012-12-01 |       157.59339697847605 |
| AM    | 2013-01-01 |       170.86071419877797 |
| AM    | 2013-02-01 |       174.41378564119364 |
| AM    | 2013-03-01 |       177.28541692834966 |
| AM    | 2013-04-01 |       178.26713692645606 |
| AM    | 2013-05-01 |        179.3936313332439 |
| AM    | 2013-06-01 |       179.79269480568132 |
| AM    | 2013-07-01 |       180.08607569509272 |
| AM    | 2013-08-01 |       180.69307779480584 |
| AM    | 2013-09-01 |       179.38107289500968 |
| AM    | 2013-10-01 |       180.05995785341068 |
| AM    | 2013-11-01 |       180.88593230740722 |
| AM    | 2013-12-01 |       179.01199727485724 |
| AM    | 2014-01-01 |       177.99569441408352 |
| AM    | 2014-02-01 |       178.23539999944603 |
| AM    | 2014-03-01 |        178.6243269180245 |
| AM    | 2014-04-01 |        177.6896310270119 |
| AM    | 2014-05-01 |       178.34061595448537 |
| AM    | 2014-06-01 |        200.9704880442762 |
| AM    | 2014-07-01 |        201.0722029464855 |
| AM    | 2014-08-01 |        203.0442440277322 |
| AM    | 2014-09-01 |       203.56741019834564 |
| AM    | 2014-10-01 |       204.18787111469865 |
| AM    | 2014-11-01 |       204.51365522966242 |
| AM    | 2014-12-01 |        204.9275954763521 |
| AM    | 2015-01-01 |        203.5608185213844 |
| AM    | 2015-02-01 |        203.9165606983656 |
| AM    | 2015-03-01 |        204.2416975294952 |
| AM    | 2015-04-01 |         205.018990676017 |
| AM    | 2015-05-01 |       205.36776452473003 |
| AM    | 2015-06-01 |       205.76404606141898 |
| AM    | 2015-07-01 |       205.34078002907515 |
| AM    | 2015-08-01 |        204.3478077895341 |
| AM    | 2015-09-01 |        202.2098683414172 |
| AM    | 2015-10-01 |        199.4155646817249 |
| AM    | 2015-11-01 |       199.69765974946935 |
| AM    | 2015-12-01 |       199.62898016833395 |
| AM    | 2016-01-01 |       198.02172394200784 |
| AM    | 2016-02-01 |       197.67497422869687 |
| AM    | 2016-03-01 |        197.5808799928795 |
| AM    | 2016-04-01 |       198.13948251939675 |
| AM    | 2016-05-01 |       199.01477784802464 |
| AM    | 2016-06-01 |       200.02951411403612 |
| AM    | 2016-07-01 |        224.8903065372037 |
| AM    | 2016-08-01 |       225.71032578066377 |
| AM    | 2016-09-01 |       225.72090165354683 |
| AM    | 2016-10-01 |       226.80907721814583 |
| AM    | 2016-11-01 |        228.1736310501791 |
| AM    | 2016-12-01 |       225.81242055370024 |
| AM    | 2017-01-01 |       222.66852225656558 |
| AM    | 2017-02-01 |       223.13219059748315 |
| AP    | 2011-01-01 |        109.7887275391046 |
| AP    | 2011-02-01 |       109.62367911591515 |
| AP    | 2011-03-01 |       109.67523921030323 |
| AP    | 2011-04-01 |       131.27308187228567 |
| AP    | 2011-05-01 |       131.57002536129787 |
| AP    | 2011-06-01 |       131.72571313375673 |
| AP    | 2011-07-01 |       131.81635615775463 |
| AP    | 2011-08-01 |       137.28094681352937 |
| AP    | 2011-09-01 |       143.29754003111887 |
| AP    | 2011-10-01 |        143.1058030012772 |
| AP    | 2011-11-01 |       143.08331689613001 |
| AP    | 2011-12-01 |        143.4258341202392 |
| AP    | 2012-01-01 |       138.28454215330257 |
| AP    | 2012-02-01 |        138.3224175482265 |
| AP    | 2012-03-01 |       138.72249825324118 |
| AP    | 2012-04-01 |        141.8497832285279 |
| AP    | 2012-05-01 |        142.2357985822726 |
| AP    | 2012-06-01 |       142.70202518423952 |
| AP    | 2012-07-01 |       143.89229922365845 |
| AP    | 2012-08-01 |       143.73346588138205 |
| AP    | 2012-09-01 |        144.7636822954961 |
| AP    | 2012-10-01 |       163.55166763969183 |
| AP    | 2012-11-01 |       163.92024620465764 |
| AP    | 2012-12-01 |       176.08428047250877 |
| AP    | 2013-01-01 |        173.6832114049897 |
| AP    | 2013-02-01 |        175.9717617468846 |
| AP    | 2013-03-01 |       179.31414850250363 |
| AP    | 2013-04-01 |        179.3027639838846 |
| AP    | 2013-05-01 |        180.5798195613604 |
| AP    | 2013-06-01 |       180.37754830872026 |
| AP    | 2013-07-01 |        180.0512224824355 |
| AP    | 2013-08-01 |       179.91466767087175 |
| AP    | 2013-09-01 |        178.9309207426257 |
| AP    | 2013-10-01 |       179.34207151478577 |
| AP    | 2013-11-01 |       178.55172028804822 |
| AP    | 2013-12-01 |       179.21554078995933 |
| AP    | 2014-01-01 |       176.37209560250653 |
| AP    | 2014-02-01 |       177.08291907674686 |
| AP    | 2014-03-01 |       177.94052281457886 |
| AP    | 2014-04-01 |       176.15480778095323 |
| AP    | 2014-05-01 |        177.5648989049595 |
| AP    | 2014-06-01 |       199.81635546716757 |
| AP    | 2014-07-01 |       198.07541393204644 |
| AP    | 2014-08-01 |        198.9746700345085 |
| AP    | 2014-09-01 |       199.05191749805422 |
| AP    | 2014-10-01 |       199.93442915210727 |
| AP    | 2014-11-01 |       200.02528215094407 |
| AP    | 2014-12-01 |        200.2980969479354 |
| AP    | 2015-01-01 |       197.89573408789715 |
| AP    | 2015-02-01 |       198.37411026445542 |
| AP    | 2015-03-01 |       198.56320212136956 |
| AP    | 2015-04-01 |       199.44874575290964 |
| AP    | 2015-05-01 |        199.9254809863608 |
| AP    | 2015-06-01 |         200.188465668165 |
| AP    | 2015-07-01 |       200.13164091768655 |
| AP    | 2015-08-01 |       199.32772838666975 |
| AP    | 2015-09-01 |       193.31221842539233 |
| AP    | 2015-10-01 |       190.81414001386273 |
| AP    | 2015-11-01 |       190.04561567008938 |
| AP    | 2015-12-01 |       189.62247848084635 |
| AP    | 2016-01-01 |        185.3697711565529 |
| AP    | 2016-02-01 |        185.4722085587801 |
| AP    | 2016-03-01 |        185.1287603201215 |
| AP    | 2016-04-01 |       186.07678435839026 |
| AP    | 2016-05-01 |       187.04270921151002 |
| AP    | 2016-06-01 |       188.16879502552433 |
| AP    | 2016-07-01 |       212.83567835996692 |
| AP    | 2016-08-01 |        213.5401280393378 |
| AP    | 2016-09-01 |        211.9716283024215 |
| AP    | 2016-10-01 |       212.62627651838505 |
| AP    | 2016-11-01 |       214.85683272579982 |
| AP    | 2016-12-01 |        212.3034899178371 |
| AP    | 2017-01-01 |       209.03748181052308 |
| AP    | 2017-02-01 |       209.73008534311572 |
| BA    | 2011-01-01 |        96.62443782098364 |
| BA    | 2011-02-01 |        96.98385258715066 |
| BA    | 2011-03-01 |        96.89823471014708 |
| BA    | 2011-04-01 |       113.09053937292401 |
| BA    | 2011-05-01 |        113.4937065554358 |
| BA    | 2011-06-01 |        113.6301856566328 |
| BA    | 2011-07-01 |        113.7482321120153 |
| BA    | 2011-08-01 |       115.63762453066174 |
| BA    | 2011-09-01 |        118.1092378185795 |
| BA    | 2011-10-01 |       118.08629449561747 |
| BA    | 2011-11-01 |       118.22159890369281 |
| BA    | 2011-12-01 |        118.4793110982188 |
| BA    | 2012-01-01 |       115.34324305046347 |
| BA    | 2012-02-01 |       115.75787336799709 |
| BA    | 2012-03-01 |       116.32473356369799 |
| BA    | 2012-04-01 |       118.52413914918203 |
| BA    | 2012-05-01 |       118.84388323026359 |
| BA    | 2012-06-01 |       119.30879851824888 |
| BA    | 2012-07-01 |       120.08495642752096 |
| BA    | 2012-08-01 |       120.14914362705953 |
| BA    | 2012-09-01 |       120.59627002066992 |
| BA    | 2012-10-01 |       134.99923549915894 |
| BA    | 2012-11-01 |       135.04092946194405 |
| BA    | 2012-12-01 |       144.87699921364617 |
| BA    | 2013-01-01 |       142.40778457953786 |
| BA    | 2013-02-01 |       144.90968267480775 |
| BA    | 2013-03-01 |       151.49202087820277 |
| BA    | 2013-04-01 |       152.08756679541327 |
| BA    | 2013-05-01 |       153.21225458223554 |
| BA    | 2013-06-01 |        153.4319366204732 |
| BA    | 2013-07-01 |       153.36616253466153 |
| BA    | 2013-08-01 |       153.14012619937188 |
| BA    | 2013-09-01 |        152.7017388526514 |
| BA    | 2013-10-01 |       152.86933842499406 |
| BA    | 2013-11-01 |       152.96303988468796 |
| BA    | 2013-12-01 |        152.3889943042659 |
| BA    | 2014-01-01 |       150.95090612285497 |
| BA    | 2014-02-01 |       151.02824065856643 |
| BA    | 2014-03-01 |       151.18655780920665 |
| BA    | 2014-04-01 |       150.28140045189753 |
| BA    | 2014-05-01 |        150.6498285542791 |
| BA    | 2014-06-01 |       169.25106514675323 |
| BA    | 2014-07-01 |       168.31430826889442 |
| BA    | 2014-08-01 |       168.77342421490286 |
| BA    | 2014-09-01 |       168.84695713721808 |
| BA    | 2014-10-01 |       169.13813367252155 |
| BA    | 2014-11-01 |       169.16854107508962 |
| BA    | 2014-12-01 |        169.2194708878183 |
| BA    | 2015-01-01 |       168.04467222490175 |
| BA    | 2015-02-01 |       168.27153564142648 |
| BA    | 2015-03-01 |       168.42829202748734 |
| BA    | 2015-04-01 |       168.45142157427617 |
| BA    | 2015-05-01 |       168.40089073913032 |
| BA    | 2015-06-01 |       168.56008904502673 |
| BA    | 2015-07-01 |       167.85712825662378 |
| BA    | 2015-08-01 |        167.0739850458735 |
| BA    | 2015-09-01 |       165.45662448704778 |
| BA    | 2015-10-01 |        164.5818289198641 |
| BA    | 2015-11-01 |        164.2425875512328 |
| BA    | 2015-12-01 |       163.97594905554521 |
| BA    | 2016-01-01 |       161.55181659478174 |
| BA    | 2016-02-01 |       161.41550681789016 |
| BA    | 2016-03-01 |       161.29730485496054 |
| BA    | 2016-04-01 |        161.5626230596577 |
| BA    | 2016-05-01 |       161.87057575848186 |
| BA    | 2016-06-01 |        162.3693831245725 |
| BA    | 2016-07-01 |       182.32255293484818 |
| BA    | 2016-08-01 |       182.70558604042816 |
| BA    | 2016-09-01 |       182.47942431415325 |
| BA    | 2016-10-01 |       182.60076026918313 |
| BA    | 2016-11-01 |        183.9517999903422 |
| BA    | 2016-12-01 |       182.33064197029168 |
| BA    | 2017-01-01 |       179.40366190936754 |
| BA    | 2017-02-01 |       179.50287079483138 |
| CE    | 2011-01-01 |        95.84883898534089 |
| CE    | 2011-02-01 |        95.95727260349368 |
| CE    | 2011-03-01 |        95.91529965643505 |
| CE    | 2011-04-01 |       112.36031765429193 |
| CE    | 2011-05-01 |       112.96894720094468 |
| CE    | 2011-06-01 |       113.11225429076313 |
| CE    | 2011-07-01 |       113.23891590567776 |
| CE    | 2011-08-01 |       114.52653949431686 |
| CE    | 2011-09-01 |       117.16150191217858 |
| CE    | 2011-10-01 |        117.3544097850392 |
| CE    | 2011-11-01 |       117.37837689061563 |
| CE    | 2011-12-01 |        117.6930908786969 |
| CE    | 2012-01-01 |       114.36746292662775 |
| CE    | 2012-02-01 |       114.94916726364357 |
| CE    | 2012-03-01 |       115.62135337589955 |
| CE    | 2012-04-01 |       118.49615261435639 |
| CE    | 2012-05-01 |       118.57533019147684 |
| CE    | 2012-06-01 |       119.10486506144922 |
| CE    | 2012-07-01 |         120.137805373711 |
| CE    | 2012-08-01 |       120.35485865546623 |
| CE    | 2012-09-01 |        120.7987391520323 |
| CE    | 2012-10-01 |        135.7209289183159 |
| CE    | 2012-11-01 |        135.7840768142747 |
| CE    | 2012-12-01 |       144.83378004153548 |
| CE    | 2013-01-01 |        142.3258912749445 |
| CE    | 2013-02-01 |       145.20226269852054 |
| CE    | 2013-03-01 |        150.6775237813378 |
| CE    | 2013-04-01 |       151.15792733354493 |
| CE    | 2013-05-01 |        152.4105054459902 |
| CE    | 2013-06-01 |       152.71730109580398 |
| CE    | 2013-07-01 |       152.68527544478525 |
| CE    | 2013-08-01 |       152.24021428936356 |
| CE    | 2013-09-01 |        151.6469090456384 |
| CE    | 2013-10-01 |       151.78419823941164 |
| CE    | 2013-11-01 |       151.88390616116703 |
| CE    | 2013-12-01 |        151.6491530087288 |
| CE    | 2014-01-01 |       149.99191626941644 |
| CE    | 2014-02-01 |       149.79340273707794 |
| CE    | 2014-03-01 |        149.1361581666227 |
| CE    | 2014-04-01 |        148.2030325593623 |
| CE    | 2014-05-01 |       148.60489209838818 |
| CE    | 2014-06-01 |       167.39523310895032 |
| CE    | 2014-07-01 |        166.9845613352514 |
| CE    | 2014-08-01 |        167.7094952235457 |
| CE    | 2014-09-01 |       167.66091368353213 |
| CE    | 2014-10-01 |       167.84060612882965 |
| CE    | 2014-11-01 |        167.9548850843914 |
| CE    | 2014-12-01 |       168.06128593397727 |
| CE    | 2015-01-01 |       166.56451140750514 |
| CE    | 2015-02-01 |       166.74597298457093 |
| CE    | 2015-03-01 |        166.8694654695221 |
| CE    | 2015-04-01 |       167.12810164002317 |
| CE    | 2015-05-01 |        166.8995300233577 |
| CE    | 2015-06-01 |        166.9757378426636 |
| CE    | 2015-07-01 |        166.2882268722259 |
| CE    | 2015-08-01 |       165.26217899318934 |
| CE    | 2015-09-01 |         163.889089268757 |
| CE    | 2015-10-01 |       161.29341568671845 |
| CE    | 2015-11-01 |       161.01441378791864 |
| CE    | 2015-12-01 |       160.52858741694118 |
| CE    | 2016-01-01 |        158.9562438425485 |
| CE    | 2016-02-01 |       158.66017123361243 |
| CE    | 2016-03-01 |       158.68308068875575 |
| CE    | 2016-04-01 |        158.8969349308617 |
| CE    | 2016-05-01 |       159.14197993932427 |
| CE    | 2016-06-01 |       159.77829621969354 |
| CE    | 2016-07-01 |        180.0216587126338 |
| CE    | 2016-08-01 |        180.2563042827765 |
| CE    | 2016-09-01 |       179.08845402827595 |
| CE    | 2016-10-01 |       179.19285041538765 |
| CE    | 2016-11-01 |        180.6094866565676 |
| CE    | 2016-12-01 |       178.49703793455208 |
| CE    | 2017-01-01 |       176.80809463927196 |
| CE    | 2017-02-01 |       177.47065750603304 |
| DF    | 2011-01-01 |         76.1917883267219 |
| DF    | 2011-02-01 |        76.11871903570152 |
| DF    | 2011-03-01 |        76.07923881470232 |
| DF    | 2011-04-01 |         92.5107626455941 |
| DF    | 2011-05-01 |        92.00133452393803 |
| DF    | 2011-06-01 |         92.6000992915626 |
| DF    | 2011-07-01 |        91.99948355443657 |
| DF    | 2011-08-01 |         93.9347715437923 |
| DF    | 2011-09-01 |        96.87988830393626 |
| DF    | 2011-10-01 |        96.61361922477501 |
| DF    | 2011-11-01 |        97.73949632924341 |
| DF    | 2011-12-01 |         98.9490791457772 |
| DF    | 2012-01-01 |        98.32445952706087 |
| DF    | 2012-02-01 |       100.66759423222872 |
| DF    | 2012-03-01 |       101.72478762096938 |
| DF    | 2012-04-01 |       105.20123043472891 |
| DF    | 2012-05-01 |       108.16828266228433 |
| DF    | 2012-06-01 |       108.66646965649306 |
| DF    | 2012-07-01 |       110.46761344776891 |
| DF    | 2012-08-01 |       110.46471129366964 |
| DF    | 2012-09-01 |       109.47507479582761 |
| DF    | 2012-10-01 |        116.4393032117583 |
| DF    | 2012-11-01 |       117.13031583182456 |
| DF    | 2012-12-01 |       122.20766383191595 |
| DF    | 2013-01-01 |       120.39448200447917 |
| DF    | 2013-02-01 |       120.40824967263207 |
| DF    | 2013-03-01 |       125.49260872905252 |
| DF    | 2013-04-01 |        126.3837283040139 |
| DF    | 2013-05-01 |       125.79293453265883 |
| DF    | 2013-06-01 |       126.36775326956862 |
| DF    | 2013-07-01 |       126.57913746398933 |
| DF    | 2013-08-01 |       127.51449324553666 |
| DF    | 2013-09-01 |       126.65248512954929 |
| DF    | 2013-10-01 |       127.18752389304912 |
| DF    | 2013-11-01 |       126.98182968007136 |
| DF    | 2013-12-01 |       126.13635349963366 |
| DF    | 2014-01-01 |        124.2938889358465 |
| DF    | 2014-02-01 |       124.52984530141374 |
| DF    | 2014-03-01 |        124.6313095468525 |
| DF    | 2014-04-01 |       124.01308698184125 |
| DF    | 2014-05-01 |       124.30336317809044 |
| DF    | 2014-06-01 |       141.50894778329328 |
| DF    | 2014-07-01 |       143.53682275454497 |
| DF    | 2014-08-01 |       144.25540650267038 |
| DF    | 2014-09-01 |       144.33971128189927 |
| DF    | 2014-10-01 |       144.60429841444412 |
| DF    | 2014-11-01 |       144.64495203289164 |
| DF    | 2014-12-01 |       144.89699241225955 |
| DF    | 2015-01-01 |        142.8625764041056 |
| DF    | 2015-02-01 |       143.25191863153023 |
| DF    | 2015-03-01 |       143.35312916111855 |
| DF    | 2015-04-01 |       144.34949326219473 |
| DF    | 2015-05-01 |       144.57996206543714 |
| DF    | 2015-06-01 |       144.77225192885368 |
| DF    | 2015-07-01 |        145.1122869318181 |
| DF    | 2015-08-01 |       145.09889574922818 |
| DF    | 2015-09-01 |       139.87078138628087 |
| DF    | 2015-10-01 |       139.88167625308128 |
| DF    | 2015-11-01 |       139.40717111823548 |
| DF    | 2015-12-01 |       139.42224349768634 |
| DF    | 2016-01-01 |        139.7250782192953 |
| DF    | 2016-02-01 |       138.45188166680356 |
| DF    | 2016-03-01 |       138.77739837806618 |
| DF    | 2016-04-01 |       138.85224440441226 |
| DF    | 2016-05-01 |       139.17557610523195 |
| DF    | 2016-06-01 |       139.65224573955385 |
| DF    | 2016-07-01 |       158.11528960617323 |
| DF    | 2016-08-01 |       158.82139995286354 |
| DF    | 2016-09-01 |       158.17267530043168 |
| DF    | 2016-10-01 |       157.49751788252814 |
| DF    | 2016-11-01 |        158.8331116411339 |
| DF    | 2016-12-01 |       156.73648153239841 |
| DF    | 2017-01-01 |       154.22795092233432 |
| DF    | 2017-02-01 |       155.83753350564814 |
| ES    | 2011-01-01 |        88.10246489496275 |
| ES    | 2011-02-01 |        88.76591431490233 |
| ES    | 2011-03-01 |        88.73242343079232 |
| ES    | 2011-04-01 |       107.35524986977644 |
| ES    | 2011-05-01 |       107.78320300014913 |
| ES    | 2011-06-01 |       108.12454732957592 |
| ES    | 2011-07-01 |       108.27915003546812 |
| ES    | 2011-08-01 |        111.5352840117127 |
| ES    | 2011-09-01 |       114.94513296776445 |
| ES    | 2011-10-01 |       115.05993979707827 |
| ES    | 2011-11-01 |        115.4948242971364 |
| ES    | 2011-12-01 |       115.92364515374416 |
| ES    | 2012-01-01 |       113.61720344778979 |
| ES    | 2012-02-01 |       113.93077337421535 |
| ES    | 2012-03-01 |       114.49510061015192 |
| ES    | 2012-04-01 |       116.65930941448104 |
| ES    | 2012-05-01 |       117.14481309237703 |
| ES    | 2012-06-01 |       117.70429529567853 |
| ES    | 2012-07-01 |        118.1105747410983 |
| ES    | 2012-08-01 |       118.57258613161665 |
| ES    | 2012-09-01 |       119.14586174900238 |
| ES    | 2012-10-01 |       126.82445478380797 |
| ES    | 2012-11-01 |       126.87621287562243 |
| ES    | 2012-12-01 |       130.84569293599756 |
| ES    | 2013-01-01 |        128.2420904024768 |
| ES    | 2013-02-01 |       129.53450329629712 |
| ES    | 2013-03-01 |       131.39478645830795 |
| ES    | 2013-04-01 |        131.4644738879205 |
| ES    | 2013-05-01 |       132.22316656055204 |
| ES    | 2013-06-01 |       133.23833017649812 |
| ES    | 2013-07-01 |       133.20727636682093 |
| ES    | 2013-08-01 |       133.26206791841685 |
| ES    | 2013-09-01 |       132.80100517190147 |
| ES    | 2013-10-01 |       133.18656316103764 |
| ES    | 2013-11-01 |       132.98299763785522 |
| ES    | 2013-12-01 |       132.26971985192313 |
| ES    | 2014-01-01 |         130.316905444126 |
| ES    | 2014-02-01 |       130.59519330214232 |
| ES    | 2014-03-01 |       130.52345490420717 |
